fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2023,OE,15,Ministerio de Gobierno,64,3,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,MODERNIZACIÓN DE LA GESTIÓN MIGRATORIA - DIGEMIG,321060,36649748,4223302,2189500,0,0,0,0,6500,43390110
2023,OE,15,Ministerio de Gobierno,64,4,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - DESCENTRALIZACIÓN DE TRÁMITES MIGRATORIOS,0,909074,24600,19500,0,0,0,0,0,953174
2023,OE,15,Ministerio de Gobierno,64,4,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,DESCENTRALIZACIÓN DE TRÁMITES MIGRATORIOS - DIGEMIG,0,909074,24600,19500,0,0,0,0,0,953174
2023,OE,15,Ministerio de Gobierno,64,5,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - PROGRAMAS DE REHABILITACIÓN EN VIOLENCIA DE GÉNERO,0,186462,0,0,0,0,0,0,0,186462
2023,OE,15,Ministerio de Gobierno,64,5,4,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,REHABILITACIÓN EN VIOLENCIA DE GÉNERO,0,186462,0,0,0,0,0,0,0,186462
2023,OE,15,Ministerio de Gobierno,64,6,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - CENTROS PENITENCIARIOS PRODUCTIVOS,0,1000214,200000,400000,0,0,0,0,0,1600214
2023,OE,15,Ministerio de Gobierno,64,6,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,CENTROS PENITENCIARIOS PRODUCTIVOS - DGRP,0,1000214,200000,400000,0,0,0,0,0,1600214
2023,OE,15,Ministerio de Gobierno,64,7,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - MEJORAMIENTO DE LA INFRAESTRUCTURA PENITENCIARIA,0,2634838,3685200,200000,0,0,0,0,0,6520038
2023,OE,15,Ministerio de Gobierno,64,7,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,INFRAESTRUCTURA PENITENCIARIA - DGRP,0,2634838,3685200,200000,0,0,0,0,0,6520038
2023,OE,15,Ministerio de Gobierno,64,8,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - IMPLEMENTACIÓN DEL PLAN NACIONAL DE SEGURIDAD VIAL,0,77802,9000,32000,0,0,0,0,0,118802
2023,OE,15,Ministerio de Gobierno,64,8,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SEGURIDAD VIAL - DGSCYPD,0,77802,9000,32000,0,0,0,0,0,118802
2023,OE,15,Ministerio de Gobierno,64,9,0,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,SERVICIOS DE SEGURIDAD CIUDADANA - SISTEMA INTEGRADO DE COMANDO Y CONTROL BOL110,0,228588,29000,0,0,0,0,0,0,257588
2023,OE,15,Ministerio de Gobierno,64,9,1,SERVICIOS DE SEGURIDAD CIUDADANA - MONITOREAR Y PREVENIR CONFLICTOS,BOL110 - DGSCYPD,0,228588,29000,0,0,0,0,0,0,257588
2023,OE,15,Ministerio de Gobierno,65,0,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,ACCIONES DE PREVENCIÓN - DGTYTP,487085,83000,29700,3000,0,0,0,0,0,602785
